ID,Tweet,Influenza,Diarrhea,Hayfever,Cough,Headache,Fever,Runnynose,Cold,labels,is_test
279en,"It's nothing but pain when your headache won't go away. Worse, you don't know the cause or what to do for it.",0,0,0,0,1,0,0,0,Headache,False
280en,My nose has been runny since this morning.,0,0,0,0,0,0,1,0,Runnynose,False
281en,"Every time I play with a dog, I get congested. Why is that?",0,0,0,0,0,0,1,1,Runnynose;Cold,False
282en,It's like my nose is so stuffy it's giving me a headache.,0,0,0,0,1,0,1,0,Headache;Runnynose,False
283en,"I have the flu, so I'm taking a break from my club.",1,0,0,0,0,1,0,0,Influenza;Fever,False
284en,I'm so thirsty because of the medicine I took for my runny nose.,0,0,0,0,0,0,1,1,Runnynose;Cold,False
285en,"My work is flawless usually, but because of this severe cold, people say my work isn't as great. That really sucks.",0,0,0,0,0,0,0,1,Cold,False
286en,I took medicine for my cold and it's making me drowsy.,0,0,0,0,0,0,0,1,Cold,False
287en,I can't believe my wife got allergies!,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
288en,My nose is runny as hell. Beyond hell.,0,0,0,0,0,0,1,0,Runnynose,False
289en,"Dang it, I got diarrhea on the day I have an exam.",0,1,0,0,0,0,0,0,Diarrhea,False
290en,Looks like it's possible to have a slight fever because of allergies.,0,0,0,0,0,0,0,0,sober,False
291en,"I feel like I have a fever, but I'm ignoring it, watching TV.",0,0,0,0,0,1,0,0,Fever,False
292en,You see that woman coughing? It's so fake.,0,0,0,1,0,0,0,0,Cough,False
293en,So much snot is coming out of my nose and it makes me wonder how much body fluid I contain inside.,0,0,0,0,0,0,1,0,Runnynose,False
294en,I had a hard time not being able to say I have diarrhea in English.,0,0,0,0,0,0,0,0,sober,False
295en,"I heard that in China, someone died of a new type of flu resulting from the bird flu. That got me wondering if there is any preparation like some kit to check to see if I have the flu or not. They talk about the flu a lot on TV, but I have no idea how they manage the outbreak.",0,0,0,0,0,0,0,0,sober,False
296en,Which cold medicine will stop a runny nose?,0,0,0,0,0,0,1,1,Runnynose;Cold,False
297en,My head hurts and I'm coughing up phlegm. It's official. I have a cold.,0,0,0,1,1,0,0,1,Cough;Headache;Cold,False
298en,I have a high temperature and can't stop coughing. Someone clean my house for me. I need a maid.,0,0,0,1,0,1,0,0,Cough;Fever,False
299en,"After getting a lymph massage, I got a fever.",0,0,0,0,0,1,0,0,Fever,False
300en,It's so cold that I get diarrhea every day.,0,1,0,0,0,0,0,0,Diarrhea,False
301en,"I found some pictures of me as a child. On almost all of them, I'm snotty. What was wrong with me?",0,0,0,0,0,0,0,0,sober,False
302en,"The throat pain has subsided, but I still get phlegm.",0,0,0,1,0,0,0,0,Cough,False
303en,"I got this translating task, but I have no idea what to do. I'm getting a headache.",0,0,0,0,0,0,0,0,sober,False
304en,I've caught a head cold.,0,0,0,0,0,0,1,1,Runnynose;Cold,False
305en,"I want the contract to be successfully done, but I have no means to make it happen other than listening to my clients. My head hurts.",0,0,0,0,0,0,0,0,sober,False
306en,"By the way, how's your headache now, me?",0,0,0,0,1,0,0,0,Headache,False
307en,"After my club meeting, I got a fever, so I went to see a doctor, and it turned out to be the flu. It stinks.",1,0,0,0,0,1,0,0,Influenza;Fever,False
308en,My head hurts as well as my throat.,0,0,0,1,1,0,0,0,Cough;Headache,False
309en,I wonder how you say diarrhea in English.,0,0,0,0,0,0,0,0,sober,False
310en,Autumn allergies are bad. Dealing with it takes up a lot of time.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
311en,My cell phone is emitting so much heat!,0,0,0,0,0,0,0,0,sober,False
312en,"I'm such a glutton. Even though my stomach is messed up, my love and passion for my bento never fades away.",0,1,0,0,0,0,0,0,Diarrhea,False
313en,The bird flu is spreading like wildfire in China.,0,0,0,0,0,0,0,0,sober,False
314en,It seems like I can stop myself from coughing by drinking hot water with ginger in it.,0,0,0,0,0,0,0,0,sober,False
315en,I can't believe I've developed alleriges.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
316en,Next spring we're supposed to get more cedar pollen than usual. It's going to be touch since I have allergies.,0,0,0,0,0,0,0,0,sober,False
317en,Women make my phlegm go away.,0,0,0,0,0,0,0,0,sober,False
318en,"My brother got the flu, so I'm so worried that I might get it from him.",1,0,0,0,0,1,0,0,Influenza;Fever,False
319en,I think I have a cold. My head hurts and I can't stop coughing.,0,0,0,1,1,0,0,1,Cough;Headache;Cold,False
320en,"It's been so long since I went to Tokyo, I had too good a time. It was a lot of fun, but I caught a head cold.",0,0,0,0,0,0,1,1,Runnynose;Cold,False
321en,"It's going to be morning soon and I have a headache, so I'm going to take a bath and sleep.",0,0,0,0,1,0,0,0,Headache,False
322en,"I still have a fever. I'm taking the day off today, too, of course!",0,0,0,0,0,1,0,0,Fever,False
323en,"I took medicine, and finally my runny nose is getting better.",0,0,0,0,0,0,1,0,Runnynose,False
324en,I need some way to treat my allergies in autumn as well.,0,0,0,0,0,0,0,0,sober,False
325en,"When I went to Nepal for a soccer match, it was crazy how everybody got diarrhea.",0,0,0,0,0,0,0,0,sober,False
326en,I can't focus on my work when I have diarrhea.,0,1,0,0,0,0,0,0,Diarrhea,False
327en,Whose cell phone is this? It's crazy hot.,0,0,0,0,0,0,0,0,sober,False
328en,I doubt there's any medicine that works for allergies.,0,0,0,0,0,0,0,0,sober,False
329en,I can't believe I developed allergies at this age.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
330en,"Next spring, I want to find a remedy to ease my allergy symptoms.",0,0,0,0,0,0,0,0,sober,False
331en,"If you know something about headache relief, please let me know.",0,0,0,0,1,0,0,0,Headache,False
332en,Today my runny nose is at its worst. It won't stop running.,0,0,0,0,0,0,1,0,Runnynose,False
333en,It's scientifically proven that you must sleep when you have a cold.,0,0,0,0,0,0,0,1,Cold,False
334en,My head has been hurting and I've been feeling weak since this morning. I should have stayed asleep.,0,0,0,0,1,0,0,0,Headache,False
335en,"I was given this headache medicine, but it doesn't work at all.",0,0,0,0,1,0,0,0,Headache,False
336en,My stomach hurts from coughing too much.,0,0,0,1,0,0,0,0,Cough,False
337en,"It seems like we're getting less pollen this year, but for those super sensitive to pollen, a small difference doesn't really matter. ",0,0,0,0,0,0,0,0,sober,False
338en,"I tried to work on my computer, but its heat was tremendous. I can't do anything on it.",0,0,0,0,0,1,0,0,Fever,False
339en,"I hope it's just a cold that I have, though a lot of people are getting the mumps.",0,0,0,0,0,0,0,1,Cold,False
340en,"I get a headache periodically, so I need to have some medicine on hand.",0,0,0,0,1,0,0,0,Headache,False
341en,That woman must be faking a cough.,0,0,0,1,0,0,0,0,Cough,False
342en,"My fever isn't going down, so I'm not sure if I can go today.",0,0,0,0,0,1,0,0,Fever,False
343en,"Every time I play wth a dog, my nose gets runny.",0,0,0,0,0,0,1,0,Runnynose,False
344en,"I don't know if it's because it's been cold lately or because I exposed my stomach too much, but I've been having the runs since yesterday.",0,1,0,0,0,0,0,0,Diarrhea,False
345en,Looks like I have had the flu since yesterday.,1,0,0,0,0,1,0,0,Influenza;Fever,False
346en,"I've been exhausted lately because my store is so busy. When I'm tired, my allergy symptoms get worse. And finally my wife developed allergies, too.",0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
347en,My cold is seriously kicking in. I have a headache and chills. This sucks.,0,0,0,0,1,0,0,1,Headache;Cold,False
348en,"I took medicine for coughing, but it doesn't seem to be working. Now I get phlegm as well.",0,0,0,1,0,0,0,0,Cough,False
349en,Any idea how to say diarrhea in English?,0,0,0,0,0,0,0,0,sober,False
350en,I hope my allergy symptoms next spring will be milder.,0,0,0,0,0,0,0,0,sober,False
351en,"I can't call in sick for a fever, so I'm taking medicine for it.",0,0,0,0,0,1,0,0,Fever,False
352en,My cell phone is so hot. Someone help me!,0,0,0,0,0,0,0,0,sober,False
353en,"There are so many remedies for allergies, I wonder which is best.",0,0,0,0,0,0,0,0,sober,False
354en,"If you have a cold, please get plenty of rest.",0,0,0,0,0,0,0,0,sober,False
355en,"I really want to cure my diarrhea fast, but if I don't get it out of my system, I will keep the bug inside.",0,1,0,0,0,0,0,0,Diarrhea,False
356en,I should take care of yourself so you don't get the flu.,0,0,0,0,0,0,0,0,sober,False
357en,I'm taking the day off because I have a really bad head cold.,0,0,0,0,0,0,1,1,Runnynose;Cold,False
358en,"I thought I'd gotten over my allergies, but to my surprise, they're back. It's been a while since I've had to fight this runny nose.",0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
359en,"This person whose blog I frequently read has a cold now, and it's been tough.",0,0,0,0,0,0,0,0,sober,False
360en,My brother came back home for the first time in a while with the flu. That's not funny.,1,0,0,0,0,1,0,0,Influenza;Fever,False
361en,I have a fever and my allergies are acting up. I'm so tired.,0,0,1,0,0,1,1,0,Hayfever;Fever;Runnynose,False
362en,"I've had a fever since last night because of the flu, I'm so thirsty.",1,0,0,0,0,1,0,0,Influenza;Fever,False
363en,I wonder if it's true that yogurt relieves allergy symptoms.,0,0,0,0,0,0,0,0,sober,False
364en,"Since I got the flu, my brother came to take care of me!",1,0,0,0,0,1,0,0,Influenza;Fever,False
365en,Someone please get me out of this fever hell.,0,0,0,0,0,1,0,0,Fever,False
366en,I just got a flu shot.,0,0,0,0,0,0,0,0,sober,False
367en,My lymph nodes are swollen and I have a fever. Now my cold is complete.,0,0,0,0,0,1,0,1,Fever;Cold,False
368en,"I've been congested, and now I have a headache. I planned to take the day off, but I couldn't emotionally do it and I ended up going to work.",0,0,0,0,1,0,1,1,Headache;Runnynose;Cold,False
369en,"I gotta go to work, though I have diarrhea.",0,1,0,0,0,0,0,0,Diarrhea,False
370en,It's important to do something for a cold while it's only causing you to cough.,0,0,0,1,0,0,0,0,Cough,False
371en,You gotta do something for bad headaches.,0,0,0,0,1,0,0,0,Headache,False
372en,I've caught a cold. I took medicine but it got me so drowsy.,0,0,0,0,0,0,0,1,Cold,False
373en,I cough too much and my chest hurts.,0,0,0,1,0,0,0,0,Cough,False
374en,"I have to go to work anyway, though I have a fever.",0,0,0,0,0,1,0,0,Fever,False
375en,I'm getting a headache from wearing a helmet for a long time.,0,0,0,0,0,0,0,0,sober,False
376en,Diarrhea is the worst when you get food poisoning.,0,0,0,0,0,0,0,0,sober,False
377en,"Not only do I sneeze a lot, but I started having a chill. It might be a cold.",0,0,0,0,0,0,0,1,Cold,False
378en,I pushed through it and now my congestion is gone.,0,0,0,0,0,0,0,0,sober,False
379en,"I have a feeling that thanks to the medicine, my nose won't be stuffy today.",0,0,0,0,0,0,1,0,Runnynose,False
380en,I'm starting to feel lightheaded because of a cold.,0,0,0,0,0,0,0,1,Cold,False
381en,I think my cold is really kicking in now.,0,0,0,0,0,0,0,1,Cold,False
382en,"I have a cold and my nose is runny, but I'm going to Tokyo anyway!",0,0,0,0,0,0,1,1,Runnynose;Cold,False
383en,"I don't have a fever anymore, but my nose is still runny. I guess I should get rest at home.",0,0,0,0,0,0,1,0,Runnynose,False
384en,I can't believe I've developed allergies at this age.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
385en,I heard on the news that the common type of cold this year causes a high fever. I gotta be careful.,0,0,0,0,0,0,0,0,sober,False
386en,"Lately, my stomach hurts a lot, and I often get diarrhea as well. That's not good at all.",0,1,0,0,0,0,0,0,Diarrhea,False
387en,It's almost funny how I never stop having the runs.,0,1,0,0,0,0,0,0,Diarrhea,False
388en,My daughter is suffering from a fever and runny nose.,0,0,0,0,0,1,1,0,Fever;Runnynose,False
389en,I have a feeling that allergies are worse when you also have eczema.,0,0,0,0,0,0,0,0,sober,False
390en,I'm going to take medicine for my allergy symptoms.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
391en,My wife has allergies and every spring I'm like that's rough.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
392en,"I can't even go out, because I just got the flu.",1,0,0,0,0,1,0,0,Influenza;Fever,False
393en,"That person is making a show of clearing his throat, and I really wish he'd quit it.",0,0,0,1,0,0,0,0,Cough,False
394en,"I have a fever, and this isn't even the season for it. I feel weak.",0,0,0,0,0,1,0,0,Fever,False
395en,My head hurts and I feel weak. I can't take it anymore.,0,0,0,0,1,0,0,0,Headache,False
396en,I wonder if the slight fever I have comes from allergies.,0,0,1,0,0,1,1,0,Hayfever;Fever;Runnynose,False
397en,"I had so much phlegm during the presentation, I dunno about my grade.",0,0,0,1,0,0,0,0,Cough,False
398en,"I might stay home today, since my nose is way too runny.",0,0,0,0,0,0,1,0,Runnynose,False
399en,"I wonder if there's any gender difference in getting the flu. At my place, only women got it.",1,0,0,0,0,1,0,0,Influenza;Fever,False
400en,Today I went to get a flu shot.,0,0,0,0,0,0,0,0,sober,False
401en,"I don't know if it's the cold or what, but my head hurts very badly today.",0,0,0,0,1,0,0,1,Headache;Cold,False
402en,I need some cure for my headache.,0,0,0,0,1,0,0,0,Headache,False
403en,They don't even cover their mouth when coughing.,0,0,0,1,0,0,0,0,Cough,False
404en,No! I have awful diarrhea!,0,1,0,0,0,0,0,0,Diarrhea,False
405en,I hate it when people fake coughing.,0,0,0,1,0,0,0,0,Cough,False
406en,"Apparently there are allergies not only spring, but also autumn.",0,0,0,0,0,0,0,0,sober,False
407en,I'm thinking about going to see if I have the flu.,0,0,0,0,0,0,0,0,sober,False
408en,I woke up with diarrhea today. That sucks.,0,1,0,0,0,0,0,0,Diarrhea,False
409en,"Oh god, my stomach hurts and I might have diarrhea.",0,1,0,0,0,0,0,0,Diarrhea,False
410en,I don't even have the stamina to go home because of my headache. It's been a while since I felt like this.,0,0,0,0,1,0,0,0,Headache,False
411en,I'm so tired from coughing so much.,0,0,0,1,0,0,0,0,Cough,False
412en,I'm short on sleep because of my cough. I'm so tired.,0,0,0,1,0,0,0,0,Cough,False
413en,"By the way, is your headache gone?",0,0,0,0,1,0,0,0,Headache,False
414en,It's unbelievable that I caught a cold in Spain.,0,0,0,0,0,0,0,1,Cold,False
415en,"If I don't make this contract, I'm going to have a headache...",0,0,0,0,0,0,0,0,sober,False
416en,"My nose was runny and my stomach was acting up, but I forced myself to go to work. And now I have a fever as well.",0,1,0,0,0,1,1,0,Diarrhea;Fever;Runnynose,False
417en,My friend was working so hard as a part-time miko that she had a fever. She might be the real deal.,0,0,0,0,0,0,0,0,sober,False
418en,"With being cold and having diarrhea, my work has to be on hiatus.",0,1,0,0,0,0,0,0,Diarrhea,False
419en,My allergies are back and they're killing me.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
420en,"My nose is all stuffy, so I canceled my practice today.",0,0,0,0,0,0,1,0,Runnynose,False
421en,"I've had a slight headache since this morning. I want to go home, take a bath, and go to sleep, but I'm gonna hang in there a little longer.",0,0,0,0,1,0,0,0,Headache,False
422en,I was listening to a story about space and it gave me a headache.,0,0,0,0,0,0,0,0,sober,False
423en,My stomach is totally acting up and I have diarrhea.,0,1,0,0,0,0,0,0,Diarrhea,False
424en,I have a coughing problem. So I took medicine. My head hurts.,0,0,0,1,1,0,0,0,Cough;Headache,False
425en,"My grandma seems to have a diarrhea problem and keeps going to the bathroom, which made me laugh so hard. I'm sorry. Lol",0,1,0,0,0,0,0,0,Diarrhea,False
426en,I have such a bad cough it's exhausting.,0,0,0,1,0,0,0,0,Cough,False
427en,I'm like catching a cold. My head hurts and my nose is all runny.,0,0,0,0,1,0,1,1,Headache;Runnynose;Cold,False
428en,"They say you catch a cold easily when seasons are changing, and that's true. I got one, too. I'm sure I have a fever.",0,0,0,0,0,1,0,0,Fever,False
429en,I eat yogurt every day in the hopes that it'll prevent me from getting allergies in the spring. I wonder if it'll work.,0,0,0,0,0,0,0,0,sober,False
